gen,sid,seed,split,stepping_speed,body_speed_shortfall,foot_sliding,ground_contact_ratio,contact_streak,path_straightness,duration_sec,wants_to_travel,wants_to_stay,intent_unclear,is_mdm,is_motiongpt,is_momask,mm_u000,mm_u025,mm_u050,mm_u075,mm_u100,mm_u125,mm_u150,mm_u200
mdm,002357,20300610,calib,0.029821,0.020289,0.004893604832812185,0.3977,0.15909,0.9997,4.4,0,0,1,1,0,0,4.8781,4.222,4.2332,4.388,4.5669,4.7171,4.8924,5.2866
mdm,002459,20301608,calib,0.000832,-0.007518,0.006964153355794052,1.0,1.0,1.0,9.8,0,0,1,1,0,0,1.8779,1.7933,1.8015,1.8758,1.9662,2.0786,2.2362,2.7484
mdm,002459,20301609,calib,0.005173,-0.003051,0.008678293608876115,0.9974,0.66495,0.9999,9.8,0,0,1,1,0,0,2.8539,2.765,2.8179,2.9652,3.1621,3.3716,3.5892,4.0241
mdm,002459,20301610,calib,0.002524,-0.005798,0.007468588497142144,1.0,1.0,0.9999,9.8,0,0,1,1,0,0,1.8334,1.7074,1.7136,1.797,1.9429,2.1314,2.3571,2.8887
mdm,002471,20302608,calib,0.018023,0.008868,0.011091359238895034,0.8359,0.16719,0.9991,6.4,1,0,0,1,0,0,1.8865,1.3939,1.2191,1.1706,1.2492,1.4237,1.6656,2.3415
mdm,002471,20302609,calib,0.018414,0.009225,0.01083918895831403,0.832,0.16641,0.9994,6.4,1,0,0,1,0,0,1.457,1.2841,1.1791,1.1056,1.1129,1.2137,1.3901,1.9807
mdm,002471,20302610,calib,0.017836,0.008731,0.010534413508761048,0.8477,0.16953,0.9994,6.4,1,0,0,1,0,0,2.3201,2.0373,1.8562,1.7024,1.6196,1.6336,1.7718,2.4393
mdm,002522,20303608,holdout,0.036457,0.026988,0.01303165617604926,0.609,0.12179,0.9984,7.8,0,0,1,1,0,0,7.7025,7.7797,7.8648,7.8752,7.6806,7.2326,6.7261,6.1466
mdm,002522,20303609,holdout,0.03696,0.027791,0.002684099186367727,0.1058,0.10577,0.9971,7.8,0,0,1,1,0,0,5.9845,6.0674,6.2698,6.6613,7.4428,8.2473,8.5945,8.7726
mdm,002522,20303610,holdout,0.029376,0.020235,0.01348940661695179,0.8429,0.11237,0.9976,7.8,0,0,1,1,0,0,10.5233,10.4985,10.2377,9.7021,8.9414,8.1415,7.4799,6.6406
mdm,002597,20304608,calib,0.041482,0.031882,0.015489607385560903,0.7292,0.08104,0.9961,7.2,1,0,0,1,0,0,9.4545,9.3224,9.1577,8.9208,8.6151,8.2591,7.8576,6.9844
mdm,002597,20304609,calib,0.061546,0.05109,0.02275271760401946,0.6181,0.05153,0.9957,7.2,1,0,0,1,0,0,9.1485,8.2787,7.4674,6.6656,5.9507,5.4006,5.0615,5.0487
mdm,002597,20304610,calib,0.059309,0.048903,0.02235167528084121,0.6319,0.05493,0.9964,7.2,1,0,0,1,0,0,8.6737,7.8752,7.1788,6.5277,5.9372,5.4664,5.142,4.9216
mdm,002606,20305608,calib,0.01178,0.003513,0.010543827556046671,0.9375,0.9375,0.9992,2.4,0,1,0,1,0,0,2.4968,2.6272,2.6724,2.6484,2.6029,2.5366,2.4644,2.2807
mdm,002606,20305609,calib,0.017782,0.009544,0.011431791779584187,0.7292,0.72917,0.9979,2.4,0,1,0,1,0,0,5.3556,5.2898,5.1966,5.1058,5.0297,4.9383,4.8048,4.4583
mdm,002606,20305610,calib,0.011414,0.003214,0.007583141380624146,0.9167,0.61104,0.9996,2.4,0,1,0,1,0,0,5.8926,5.915,5.9339,5.9199,5.9379,5.9248,5.8269,5.519
mdm,002609,20306608,calib,0.001781,-0.006541,0.007905518763737407,1.0,1.0,1.0,4.4,0,0,1,1,0,0,2.9659,3.0139,3.0738,3.1219,3.1825,3.2546,3.2949,3.264
mdm,002609,20306609,calib,0.002144,-0.006196,0.008308670800375081,1.0,1.0,1.0,4.4,0,0,1,1,0,0,3.8888,3.9509,3.9727,3.9206,3.7653,3.5989,3.4445,3.146
mdm,002609,20306610,calib,0.001337,-0.006996,0.008152898229576313,1.0,1.0,1.0,4.4,0,0,1,1,0,0,3.3754,3.4321,3.516,3.6093,3.7265,3.8544,3.9446,3.9757
mdm,002635,20307608,calib,0.011688,0.002858,0.009934280193605212,0.8724,0.19388,0.9997,9.8,0,0,1,1,0,0,4.4108,4.1053,3.8854,3.6497,3.2766,2.8473,2.3502,1.6001
mdm,002635,20307609,calib,0.011883,0.003122,0.008094477709749125,0.9005,0.2251,0.9998,9.8,0,0,1,1,0,0,4.1274,4.0052,3.7435,3.3119,2.6596,2.1205,2.0529,2.5807
mdm,002635,20307610,calib,0.010718,0.00193,0.0103075207480082,0.9286,0.20633,0.9997,9.8,0,0,1,1,0,0,7.437,6.9169,6.3798,5.9628,5.6471,5.4866,5.5238,6.0484
mdm,002661,20308608,holdout,0.002209,-0.006123,0.008197541437273876,1.0,1.0,1.0,9.8,0,0,1,1,0,0,2.2103,2.1913,2.1942,2.1841,2.1703,2.168,2.1993,2.3781
mdm,002661,20308609,holdout,0.006113,-0.002136,0.009928326455807067,1.0,1.0,0.9999,9.8,0,0,1,1,0,0,1.4881,1.4722,1.4734,1.4756,1.4823,1.4824,1.4894,1.5349
mdm,002661,20308610,holdout,0.006327,-0.001968,0.008409272234452108,0.9974,0.66495,0.9998,9.8,0,0,1,1,0,0,1.818,1.7459,1.674,1.6042,1.5491,1.5023,1.4629,1.4431
mdm,002741,20309608,calib,0.022892,0.014702,0.01282314820570403,0.8259,0.23598,0.9988,5.6,0,0,1,1,0,0,1.2356,1.1357,1.0758,1.0219,1.0045,1.0062,0.9951,0.9608
mdm,002741,20309609,calib,0.016831,0.00865,0.01073319996619739,0.8929,0.29759,0.998,5.6,0,0,1,1,0,0,1.7145,1.8144,1.8999,1.9106,1.8725,1.823,1.7872,1.6813
mdm,002741,20309610,calib,0.008761,0.000455,0.009420921393989277,0.942,0.47098,0.9997,5.6,0,0,1,1,0,0,1.5789,1.5902,1.6184,1.6704,1.7489,1.8461,1.9308,2.0447
mdm,002761,20310608,holdout,0.023619,0.014556,0.014589983072059392,0.9135,0.22837,0.9994,5.2,1,0,0,1,0,0,7.7692,7.7068,7.586,7.3723,7.0242,6.5561,6.1001,6.0981
mdm,002761,20310609,holdout,0.026802,0.017502,0.016607350459187462,0.8702,0.17404,0.999,5.2,1,0,0,1,0,0,6.9689,6.7853,6.5401,6.1858,5.7549,5.3709,5.0234,4.7183
mdm,002761,20310610,holdout,0.024556,0.015449,0.013993561926969341,0.8702,0.19337,0.9991,5.2,1,0,0,1,0,0,7.8822,7.8541,7.7816,7.5913,7.2606,6.7573,6.1466,5.4839
mdm,002770,20311608,calib,0.021679,0.013218,0.01244862808808511,0.8571,0.14286,0.9984,9.8,0,0,1,1,0,0,1.9144,1.5893,1.3071,1.1444,1.0774,1.0999,1.1477,1.258
mdm,002770,20311609,calib,0.02565,0.017396,0.015642193634365493,0.8852,0.11801,0.996,9.8,0,0,1,1,0,0,2.5993,2.2754,1.6956,1.1469,0.9459,0.9596,1.0131,1.2057
mdm,002770,20311610,calib,0.02404,0.015659,0.014172258840235994,0.8827,0.11031,0.9987,9.8,0,0,1,1,0,0,3.9706,3.4738,2.7154,2.0877,1.6727,1.4017,1.2207,1.0761
mdm,002781,20312608,holdout,0.049793,0.039884,0.018490329540614237,0.7014,0.06681,0.9972,7.2,1,0,0,1,0,0,9.0165,8.5665,8.1232,7.6568,7.1618,6.729,6.3961,6.1156
mdm,002781,20312609,holdout,0.044168,0.034169,0.016943876565986313,0.6736,0.0709,0.9967,7.2,1,0,0,1,0,0,8.6187,8.0016,7.3868,6.8305,6.2957,5.8772,5.5713,5.3304
mdm,002781,20312610,holdout,0.036829,0.027113,0.01404104629396569,0.691,0.09215,0.9974,7.2,1,0,0,1,0,0,9.9929,9.6679,9.2488,8.7309,8.1553,7.5147,6.915,6.1283
mdm,002868,20313608,calib,0.002322,-0.006015,0.007968508840215322,1.0,1.0,1.0,9.8,0,0,1,1,0,0,4.0143,3.9027,3.8016,3.7576,3.8077,3.8445,3.857,3.8024
mdm,002868,20313609,calib,0.002362,-0.005977,0.007953759005924842,1.0,1.0,1.0,9.8,0,0,1,1,0,0,2.0285,1.848,1.7715,1.8174,2.0208,2.2115,2.3457,2.506
mdm,002868,20313610,calib,0.002722,-0.005617,0.008259657213335837,1.0,1.0,1.0,9.8,0,0,1,1,0,0,4.7675,4.6959,4.6148,4.5441,4.5177,4.4585,4.38,4.2054
mdm,002928,20314608,calib,0.014916,0.006573,0.00952690542021347,0.875,0.25,0.9969,4.6,0,0,1,1,0,0,6.491,5.9411,5.4308,4.9511,4.5652,4.2201,3.8474,3.2507
mdm,002928,20314609,calib,0.007156,-0.001143,0.00627327238781203,0.8967,0.3587,0.9973,4.6,0,0,1,1,0,0,8.1903,8.0257,7.6198,7.0821,6.6662,6.2401,5.7979,5.0227
mdm,002928,20314610,calib,0.011596,0.003228,0.011001759126299354,0.9076,0.36304,0.9949,4.6,0,0,1,1,0,0,6.5793,6.0854,5.4418,4.8008,4.2513,3.8977,3.6792,3.5564
mdm,003013,20315608,calib,0.008969,0.000644,0.01013122595035109,1.0,1.0,0.9985,9.8,0,0,1,1,0,0,6.0054,5.8188,5.7209,5.7052,5.7154,5.6906,5.6443,5.5083
mdm,003013,20315609,calib,0.003039,-0.005293,0.00801227645668335,1.0,1.0,1.0,9.8,0,0,1,1,0,0,4.3419,4.4125,4.4934,4.6088,4.7451,4.8822,4.993,5.1467
mdm,003013,20315610,calib,0.001953,-0.006374,0.007761696567115624,1.0,1.0,1.0,9.8,0,0,1,1,0,0,7.1512,6.9263,6.7585,6.6618,6.6334,6.6037,6.5445,6.3026
mdm,003020,20316608,holdout,0.000388,-0.007929,0.008056830560478814,1.0,1.0,1.0,9.8,0,0,1,1,0,0,5.3404,5.2811,5.243,5.2127,5.1775,5.1431,5.113,4.9701
mdm,003020,20316609,holdout,0.000314,-0.008006,0.008146508337413684,1.0,1.0,1.0,9.8,0,0,1,1,0,0,5.239,5.172,5.1274,5.0915,5.0487,5.0073,4.9725,4.838
mdm,003020,20316610,holdout,0.000311,-0.008005,0.00814383927406152,1.0,1.0,1.0,9.8,0,0,1,1,0,0,4.872,4.7737,4.7071,4.6335,4.5631,4.5192,4.5066,4.4204
mdm,003171,20317608,holdout,0.034515,0.02509,0.016556258644975144,0.8967,0.16304,0.9998,4.6,1,0,0,1,0,0,2.1296,2.2112,2.269,2.3147,2.3664,2.4577,2.601,3.0876
mdm,003171,20317609,holdout,0.014217,0.005138,0.0034361098416468465,0.5489,0.27446,0.9998,4.6,1,0,0,1,0,0,4.7531,3.524,2.7631,2.4801,2.4156,2.4141,2.4447,2.9521
mdm,003171,20317610,holdout,0.043433,0.033889,0.021915428241950613,0.8967,0.19924,0.9997,4.6,1,0,0,1,0,0,3.1057,3.0967,2.9657,2.9596,3.5897,4.7973,5.828,6.8837
mdm,003179,20318608,calib,0.018795,0.009961,0.011366393795121318,0.8878,0.12684,0.9991,9.8,0,1,0,1,0,0,8.7635,8.6128,8.1786,7.3974,6.2384,5.3651,4.8605,4.441
mdm,003179,20318609,calib,0.018379,0.009891,0.009884279225694256,0.8597,0.14327,0.999,9.8,0,1,0,1,0,0,6.8283,6.2278,5.1445,4.0253,3.2688,2.8424,2.6117,2.3273
mdm,003179,20318610,calib,0.015731,0.007311,0.012513377781088105,0.9337,0.31122,0.9975,9.8,0,1,0,1,0,0,4.6773,4.2834,3.695,3.202,2.91,2.6756,2.5147,2.496
mdm,003224,20319608,holdout,0.041569,0.031843,0.019166705492343346,0.7292,0.16208,0.9999,3.6,1,0,0,1,0,0,6.2019,5.8119,5.5106,5.0971,4.7,4.3435,3.9974,3.5261
mdm,003224,20319609,holdout,0.041128,0.031005,0.021950667994348902,0.75,0.16667,0.9995,3.6,1,0,0,1,0,0,4.5034,4.2085,3.6327,2.9731,2.4647,2.1819,2.0701,2.1674
mdm,003224,20319610,holdout,0.084945,0.073723,0.040435041301759664,0.6667,0.08333,0.9997,3.6,1,0,0,1,0,0,4.7801,4.3832,3.9166,3.3976,2.9799,2.733,2.6073,2.5168
mdm,003255,20320608,calib,0.023795,0.014518,0.015582846228839592,0.8827,0.11031,0.9999,9.8,1,0,0,1,0,0,1.2702,1.253,1.3168,1.4857,1.7194,2.03,2.4757,3.7427
mdm,003255,20320609,calib,0.0493,0.039204,0.01934886143456295,0.7041,0.04857,0.9999,9.8,1,0,0,1,0,0,1.6807,1.6065,1.648,1.8246,2.063,2.336,2.6101,3.0922
mdm,003255,20320610,calib,0.015344,0.006361,0.013706938466722312,0.9311,0.16929,0.9999,9.8,1,0,0,1,0,0,3.2854,2.0313,1.8419,1.9508,2.209,2.5296,2.9783,4.3811
mdm,003321,20321608,calib,0.01262,0.003772,0.011234823351739368,0.9107,0.18214,0.9996,9.8,0,1,0,1,0,0,9.6208,9.499,9.2355,8.9647,8.7371,8.5112,8.2919,8.0281
mdm,003321,20321609,calib,0.003408,-0.005144,0.002126280049248376,0.2602,0.2602,0.9999,9.8,0,1,0,1,0,0,10.1318,10.2775,10.4087,10.5202,10.6048,10.6193,10.5703,10.3596
mdm,003321,20321610,calib,0.0006,-0.007731,0.007487179010606755,1.0,1.0,1.0,9.8,0,1,0,1,0,0,4.1961,4.2801,4.4205,4.3929,4.0802,3.748,3.5262,3.2966
mdm,003331,20322608,calib,0.012736,0.003179,0.004003075205653084,0.4861,0.48611,0.9998,3.6,1,0,0,1,0,0,9.213,8.8356,8.3225,7.8796,7.551,7.2485,7.0214,6.8332
mdm,003331,20322609,calib,0.016603,0.007352,0.004857623442288432,0.375,0.25,0.9996,3.6,1,0,0,1,0,0,9.758,9.3483,8.7882,8.1345,7.4915,6.9749,6.5876,5.9721
mdm,003331,20322610,calib,0.01531,0.005905,0.006353834739235254,0.5694,0.37958,0.9993,3.6,1,0,0,1,0,0,6.9634,6.6134,6.0173,5.599,5.4461,5.3892,5.4767,5.9347
mdm,003423,20323608,holdout,0.000569,-0.007766,0.007385398755687476,1.0,1.0,1.0,9.4,0,0,1,1,0,0,5.3255,5.4667,5.6057,5.7078,5.7541,5.755,5.74,5.7184
mdm,003423,20323609,holdout,0.000571,-0.007763,0.007709388324585166,1.0,1.0,1.0,9.4,0,0,1,1,0,0,5.2794,5.4288,5.5779,5.6891,5.7414,5.7439,5.7319,5.7192
mdm,003423,20323610,holdout,0.000565,-0.007787,0.0075682022072878505,1.0,1.0,1.0,9.4,0,0,1,1,0,0,5.5394,5.6729,5.803,5.8924,5.9224,5.9106,5.8851,5.8197
mdm,003481,20324608,holdout,0.014522,0.006023,0.009505422532419112,0.7829,0.39145,0.9985,3.8,0,0,1,1,0,0,3.7497,3.957,4.1175,4.1901,4.2164,4.2292,4.2598,4.2877
mdm,003481,20324609,holdout,0.011322,0.002895,0.00711428251934655,0.6974,0.27895,0.9997,3.8,0,0,1,1,0,0,3.1467,3.2217,3.3228,3.4143,3.4956,3.5898,3.6978,3.8768
mdm,003481,20324610,holdout,0.028005,0.019385,0.017851415597238247,0.875,0.58329,0.9987,3.8,0,0,1,1,0,0,4.0327,4.3007,4.5456,4.7655,4.9551,5.1095,5.1834,5.216
mdm,003537,20325608,calib,0.003966,-0.004375,0.007962647630396023,1.0,1.0,0.9998,9.8,0,0,1,1,0,0,2.3771,2.3331,2.3778,2.4293,2.4314,2.4564,2.5487,3.0419
mdm,003537,20325609,calib,0.002348,-0.006004,0.007781034045649582,1.0,1.0,1.0,9.8,0,0,1,1,0,0,3.126,3.0849,3.0657,3.0852,3.1169,3.1687,3.231,3.3743
mdm,003537,20325610,calib,0.013962,0.005958,0.008475421308890563,0.7577,0.18939,0.9963,9.8,0,0,1,1,0,0,11.0326,11.086,10.9829,10.7959,10.6803,10.7083,10.7123,10.6283
mdm,003539,20326608,holdout,0.040969,0.031237,0.016953846260320038,0.6875,0.15278,0.9996,3.6,1,0,0,1,0,0,4.3138,2.991,2.4774,2.2682,2.209,2.1801,2.1385,2.0827
mdm,003539,20326609,holdout,0.07363,0.062721,0.03261690913756809,0.6875,0.09819,0.9998,3.6,1,0,0,1,0,0,4.202,3.8103,3.5248,3.2216,3.1012,3.1616,3.1803,3.2585
mdm,003539,20326610,holdout,0.036915,0.02746,0.020128858619333827,0.9792,0.65278,0.9996,3.6,1,0,0,1,0,0,4.4383,4.2343,4.1469,4.6623,5.4859,6.07,6.3749,6.5511
mdm,003584,20327608,calib,0.043066,0.033459,0.023260151951073466,0.8672,0.15766,0.9975,6.4,0,0,1,1,0,0,3.2106,2.8328,2.6321,2.5809,2.6168,2.6964,2.8289,3.3039
mdm,003584,20327609,calib,0.034443,0.025224,0.018161695516089746,0.9258,0.18516,0.9985,6.4,0,0,1,1,0,0,3.2086,3.0607,2.823,2.4687,2.1244,1.9995,2.0942,2.5145
mdm,003584,20327610,calib,0.031469,0.021942,0.018245148556163555,0.8633,0.13281,0.9997,6.4,0,0,1,1,0,0,3.9367,3.9266,3.859,3.6601,3.4266,3.1497,2.8402,2.4149
mdm,003638,20328608,holdout,0.002967,-0.005364,0.008106982623940856,1.0,1.0,0.9999,9.8,0,0,1,1,0,0,4.007,4.0863,4.1599,4.1786,4.073,3.9284,3.7896,3.4554
mdm,003638,20328609,holdout,0.010806,0.002512,0.011015813744222204,1.0,1.0,0.9977,9.8,0,0,1,1,0,0,2.468,2.5136,2.5564,2.5856,2.5961,2.578,2.5303,2.322
mdm,003638,20328610,holdout,0.034478,0.026676,0.021057188624331185,0.9056,0.18112,0.9984,9.8,0,0,1,1,0,0,4.0772,3.8218,3.6578,3.6962,3.7396,3.7165,3.7729,3.8032
mdm,003723,20329608,calib,0.002401,-0.005944,0.007941167501186413,1.0,1.0,1.0,8.4,0,0,1,1,0,0,3.6283,3.6585,3.7646,3.9014,4.0098,4.1028,4.1696,4.224
mdm,003723,20329609,calib,0.001207,-0.007129,0.007868093468997554,1.0,1.0,1.0,8.4,0,0,1,1,0,0,1.8984,2.0424,2.1638,2.2279,2.2065,2.1757,2.1625,2.2132
mdm,003723,20329610,calib,0.00075,-0.007567,0.0075566393255177035,1.0,1.0,1.0,8.4,0,0,1,1,0,0,2.8932,2.8941,2.9354,3.0284,3.1411,3.2461,3.3364,3.4373
mdm,003771,20330608,holdout,0.000718,-0.007629,0.007175088924303149,1.0,1.0,1.0,9.8,0,0,1,1,0,0,3.7103,3.743,3.8296,3.9376,4.0632,4.1865,4.2884,4.4198
mdm,003771,20330609,holdout,0.002007,-0.00628,0.007978780757165642,1.0,1.0,1.0,9.8,0,0,1,1,0,0,2.1253,2.0557,2.0406,2.0167,1.9317,1.8261,1.7125,1.4862
mdm,003771,20330610,holdout,0.002056,-0.006267,0.007950056405333429,1.0,1.0,1.0,9.8,0,0,1,1,0,0,2.8106,2.7708,2.7655,2.7767,2.7891,2.7731,2.7201,2.5294
mdm,003814,20331608,holdout,0.055931,0.045743,0.019986413762791273,0.59,0.0843,0.9976,5.0,1,0,0,1,0,0,7.0662,6.6399,6.078,5.512,5.0182,4.5498,4.1415,3.7734
mdm,003814,20331609,holdout,0.031879,0.022413,0.01568784242597883,0.79,0.1317,0.9987,5.0,1,0,0,1,0,0,6.8168,6.6789,6.4796,6.1964,5.8455,5.4602,5.0577,4.4287
mdm,003814,20331610,holdout,0.040981,0.031416,0.01681755194604243,0.73,0.0973,0.9988,5.0,1,0,0,1,0,0,7.1121,6.9673,6.76,6.4856,6.1592,5.8113,5.4358,4.5798
mdm,003823,20332608,calib,0.004103,-0.004255,0.00775609813399828,1.0,1.0,0.9998,9.8,0,0,1,1,0,0,2.3199,2.0779,1.9192,1.8584,1.8367,1.8274,1.8203,1.8116
mdm,003823,20332609,calib,0.003075,-0.005252,0.008291219307505095,1.0,1.0,0.9998,9.8,0,0,1,1,0,0,1.0045,1.0467,1.1268,1.2023,1.2705,1.3548,1.4503,1.6148
mdm,003823,20332610,calib,0.002185,-0.006173,0.007660288720768082,1.0,1.0,1.0,9.8,0,0,1,1,0,0,3.1396,3.1633,3.183,3.2056,3.2014,3.1958,3.1697,3.082
mdm,003831,20333608,holdout,0.014384,0.006091,0.011822141035741656,1.0,1.0,0.9961,6.0,0,0,1,1,0,0,2.6877,2.6762,2.6964,2.6853,2.6632,2.6469,2.6569,2.7997
mdm,003831,20333609,holdout,0.019153,0.010875,0.01687561874196739,1.0,1.0,0.9945,6.0,0,0,1,1,0,0,3.4451,3.4376,3.3666,3.3516,3.3335,3.3127,3.2894,3.208
mdm,003831,20333610,holdout,0.020821,0.012543,0.01714381968807088,1.0,1.0,0.9929,6.0,0,0,1,1,0,0,2.9255,2.9086,2.8967,2.8409,2.7677,2.6529,2.5452,2.4318
mdm,003868,20334608,calib,0.004189,-0.004138,0.008402494601813651,1.0,1.0,0.9998,3.2,0,0,1,1,0,0,3.247,3.0707,3.0245,3.1208,3.2987,3.6146,4.0203,5.0604
mdm,003868,20334609,calib,0.001718,-0.00663,0.008018235759514873,1.0,1.0,1.0,3.2,0,0,1,1,0,0,3.2376,3.2297,3.3552,3.6339,3.9581,4.351,4.7837,5.7128
mdm,003868,20334610,calib,0.004393,-0.003922,0.008902081312584817,1.0,1.0,0.9997,3.2,0,0,1,1,0,0,3.6744,3.4289,3.271,3.2551,3.3587,3.5431,3.7824,4.5485
mdm,003942,20335608,holdout,0.043336,0.033429,0.015980435562407358,0.6667,0.0784,0.9981,7.2,1,0,0,1,0,0,9.5568,9.0988,8.6232,8.2151,7.69,7.0881,6.5717,6.062
mdm,003942,20335609,holdout,0.054819,0.044584,0.020282752630113084,0.6215,0.06215,0.9963,7.2,1,0,0,1,0,0,8.3047,7.8117,7.319,6.8522,6.4154,6.0727,5.7889,5.5331
mdm,003942,20335610,holdout,0.050067,0.040117,0.0200421671991006,0.684,0.07597,0.9965,7.2,1,0,0,1,0,0,9.9672,9.7347,9.4101,8.9883,8.506,7.9988,7.4084,6.1794
mdm,003962,20336608,holdout,0.062457,0.051922,0.02441483390531429,0.5944,0.03301,0.9924,9.8,1,0,0,1,0,0,8.4358,7.6196,6.804,6.0537,5.3691,4.86,4.6471,4.8944
mdm,003962,20336609,holdout,0.048119,0.038207,0.017442625954622124,0.6403,0.05566,0.9931,9.8,1,0,0,1,0,0,8.8845,8.4231,7.9095,7.3803,6.7901,6.166,5.6475,4.9515
mdm,003962,20336610,holdout,0.060723,0.050328,0.024841964552392334,0.6658,0.04163,0.9942,9.8,1,0,0,1,0,0,8.0181,7.4184,6.7564,6.1108,5.4874,4.9394,4.5044,4.1896
mdm,004037,20337608,holdout,0.001085,-0.007242,0.007957039612188256,1.0,1.0,1.0,9.8,1,0,0,1,0,0,5.6363,5.5783,5.5254,5.525,5.5753,5.6339,5.7052,6.0161
mdm,004037,20337609,holdout,0.00108,-0.007244,0.008113679833757742,1.0,1.0,1.0,9.8,1,0,0,1,0,0,6.0129,6.2132,6.4172,6.596,6.7957,7.0,7.2375,7.8021
mdm,004037,20337610,holdout,0.002221,-0.006117,0.007834753905662373,1.0,1.0,0.9999,9.8,1,0,0,1,0,0,4.2019,4.2955,4.3925,4.4413,4.4341,4.4315,4.4576,4.6715
mdm,004063,20338608,holdout,0.00091,-0.007379,0.004174212812607728,0.825,0.825,1.0,6.0,0,1,0,1,0,0,4.4235,3.8878,3.4977,3.4015,3.3835,3.3974,3.4432,3.577
mdm,004063,20338609,holdout,0.000815,-0.007506,0.00493616277492179,0.8958,0.89583,1.0,6.0,0,1,0,1,0,0,3.7392,2.9011,2.6942,2.7815,2.8305,2.8378,2.8731,2.9964
mdm,004063,20338610,holdout,0.001264,-0.007015,0.003802719894518335,0.6333,0.63333,1.0,6.0,0,1,0,1,0,0,4.3471,3.6403,3.1895,3.1296,3.1067,3.1115,3.1537,3.3083
mdm,004068,20339608,calib,0.018748,0.011071,0.011272060592582739,0.7959,0.15918,0.9994,9.8,0,0,1,1,0,0,7.886,6.2157,5.4678,4.7392,4.0759,3.5885,3.2476,2.8639
mdm,004068,20339609,calib,0.019811,0.012169,0.01185045454862845,0.75,0.11541,0.9995,9.8,0,0,1,1,0,0,9.4248,5.9811,4.1517,2.6045,1.5127,0.9296,0.7473,0.9123
mdm,004068,20339610,calib,0.004558,-0.003086,0.00268211405526427,0.4286,0.14286,0.9992,9.8,0,0,1,1,0,0,9.9222,8.7204,7.6302,6.6342,5.9689,5.5528,5.2739,4.9598
mdm,004117,20340608,holdout,0.020649,0.012207,0.01115583818188092,0.6875,0.17188,0.9986,4.0,0,0,1,1,0,0,3.4463,3.3708,3.2987,3.1875,3.08,2.9705,2.8773,2.9005
mdm,004117,20340609,holdout,0.044035,0.035068,0.018190964132496747,0.6312,0.14025,0.9909,4.0,0,0,1,1,0,0,4.2099,4.2401,4.2668,4.331,4.4034,4.5035,4.6011,4.974
mdm,004117,20340610,holdout,0.012449,0.004133,0.0081895944738918,0.6813,0.12387,0.999,4.0,0,0,1,1,0,0,3.1374,3.1646,3.182,3.1748,3.1893,3.2388,3.3234,3.5548
mdm,004129,20341608,calib,0.037422,0.027944,0.020690272449228712,0.8778,0.12539,0.9935,9.0,0,0,1,1,0,0,3.611,3.4479,3.2765,3.0697,2.8436,2.5956,2.3745,2.118
mdm,004129,20341609,calib,0.038486,0.029178,0.016155698316531304,0.8083,0.08983,0.9949,9.0,0,0,1,1,0,0,3.5185,3.4479,3.3564,3.1957,3.0372,2.8979,2.7905,2.7063
mdm,004129,20341610,calib,0.030002,0.020954,0.0168530725518155,0.85,0.11333,0.9918,9.0,0,0,1,1,0,0,3.9848,3.5884,3.2187,2.904,2.6455,2.4946,2.416,2.3372
mdm,004166,20342608,calib,0.045411,0.035508,0.016087531116755444,0.6378,0.06071,0.9917,9.8,1,0,0,1,0,0,8.2395,7.389,6.9059,6.4494,6.0078,5.6159,5.34,5.2072
mdm,004166,20342609,calib,0.023929,0.014789,0.01130239835484628,0.852,0.10026,0.9986,9.8,1,0,0,1,0,0,7.2648,7.0118,6.8261,6.5621,6.2262,5.8849,5.5537,4.8844
mdm,004166,20342610,calib,0.033924,0.024123,0.009971731770944391,0.6454,0.09219,0.9952,9.8,1,0,0,1,0,0,9.1261,7.4637,6.5842,6.0402,5.6125,5.2874,5.1319,5.5126
mdm,004268,20343608,calib,0.000961,-0.007376,0.007935597437937866,1.0,1.0,1.0,9.8,0,0,1,1,0,0,2.1701,2.2365,2.3253,2.3873,2.3635,2.3062,2.2492,2.1999
mdm,004268,20343609,calib,0.002094,-0.006252,0.007586662251702065,1.0,1.0,0.9999,9.8,0,0,1,1,0,0,1.204,1.4099,1.628,1.7567,1.7313,1.6893,1.6675,1.7601
mdm,004268,20343610,calib,0.001098,-0.007241,0.007961514907007968,1.0,1.0,1.0,9.8,0,0,1,1,0,0,2.5301,2.7173,2.9242,3.0945,3.1501,3.1275,3.0812,2.9449
mdm,004270,20344608,calib,0.001472,-0.006866,0.008124929890872521,1.0,1.0,1.0,9.8,0,0,1,1,0,0,4.5853,4.723,4.8481,4.8872,4.807,4.6891,4.5801,4.3536
mdm,004270,20344609,calib,0.003159,-0.00517,0.008040911787009612,1.0,1.0,0.9998,9.8,0,0,1,1,0,0,1.6327,1.9902,2.4194,2.7953,3.0756,3.3462,3.6492,4.339
mdm,004270,20344610,calib,0.002725,-0.005554,0.00836549177384877,1.0,1.0,1.0,9.8,0,0,1,1,0,0,6.0852,6.1806,6.3384,6.4948,6.6249,6.733,6.8089,6.9518
mdm,004293,20345608,holdout,0.050483,0.040582,0.02225011399863087,0.7965,0.07965,0.9961,8.6,1,0,0,1,0,0,6.418,6.1612,5.9829,5.6246,5.1144,5.3422,5.7364,6.3689
