gen,sid,seed,foot_skate,path_gain_AFTER_ACTION,mm_orig,mm_corr,dmm,split
motiongpt,012985,20528608,0.006229,0.5856,1.9316,1.3191,-0.6125,holdout
motiongpt,012985,20528609,0.006457,0.6893,1.8352,1.0587,-0.7766,holdout
motiongpt,012985,20528610,0.005065,0.7478,1.7211,1.5675,-0.1536,holdout
motiongpt,013000,20529608,0.005286,0.8812,2.9224,3.2252,0.3028,holdout
motiongpt,013000,20529609,0.005286,0.8812,2.9224,3.2252,0.3028,holdout
motiongpt,013000,20529610,0.007397,0.7287,1.8061,2.0312,0.2251,holdout
motiongpt,013004,20530608,0.00303,1.1822,6.7483,6.8022,0.054,calib
motiongpt,013004,20530609,0.00303,1.1822,6.7483,6.8022,0.054,calib
motiongpt,013004,20530610,0.009952,0.8239,8.0621,7.8616,-0.2005,calib
motiongpt,013112,20531608,0.002752,1.492,1.4336,1.5441,0.1105,holdout
motiongpt,013112,20531609,0.002752,1.492,1.4336,1.5441,0.1105,holdout
motiongpt,013112,20531610,0.002752,1.492,1.4336,1.5441,0.1105,holdout
motiongpt,013130,20532608,0.007872,0.8386,7.7044,8.2625,0.5581,holdout
motiongpt,013130,20532609,0.029333,10.0907,1.4389,2.749,1.3101,holdout
motiongpt,013130,20532610,0.001588,1.3157,8.1507,8.188,0.0373,holdout
motiongpt,013174,20533608,0.00791,0.9295,1.3512,1.4329,0.0817,holdout
motiongpt,013174,20533609,0.00791,0.9295,1.3512,1.4329,0.0817,holdout
motiongpt,013174,20533610,0.006226,0.917,1.2819,1.2981,0.0162,holdout
motiongpt,013190,20534608,0.007661,0.7532,1.4265,1.1071,-0.3193,holdout
motiongpt,013190,20534609,0.00478,0.9527,0.9153,0.831,-0.0842,holdout
motiongpt,013190,20534610,0.006001,0.8475,1.1221,0.78,-0.3421,holdout
motiongpt,013208,20535608,0.007659,0.7382,3.0493,3.3984,0.3491,calib
motiongpt,013208,20535609,0.004694,0.7446,2.26,3.3908,1.1308,calib
motiongpt,013208,20535610,0.004694,0.7446,2.26,3.3908,1.1308,calib
motiongpt,013222,20536608,0.005703,1.2639,3.316,3.3875,0.0715,calib
motiongpt,013222,20536609,0.005703,1.2639,3.316,3.3875,0.0715,calib
motiongpt,013222,20536610,0.005703,1.2639,3.316,3.3875,0.0715,calib
motiongpt,013253,20537608,0.00382,3.0435,8.8725,8.8522,-0.0202,holdout
motiongpt,013253,20537609,0.008338,0.9991,6.9644,6.6908,-0.2736,holdout
motiongpt,013253,20537610,0.007475,0.8365,7.7881,7.4286,-0.3595,holdout
motiongpt,013419,20538608,0.005893,1.4474,1.3499,1.4827,0.1327,calib
motiongpt,013419,20538609,0.005893,1.4474,1.3499,1.4827,0.1327,calib
motiongpt,013419,20538610,0.005893,1.4474,1.3499,1.4827,0.1327,calib
motiongpt,013444,20539608,0.006249,1.0882,3.8908,3.8305,-0.0603,calib
motiongpt,013444,20539609,0.006249,1.0882,3.8908,3.8305,-0.0603,calib
motiongpt,013444,20539610,0.006249,1.0882,3.8908,3.8305,-0.0603,calib
motiongpt,013549,20540608,0.004561,2.2026,5.705,5.7693,0.0642,calib
motiongpt,013549,20540609,0.00597,5.7352,9.5545,9.6645,0.11,calib
motiongpt,013549,20540610,0.003888,2.5918,1.8172,1.8572,0.04,calib
motiongpt,013558,20541608,0.002986,3.1214,5.2466,5.2373,-0.0093,holdout
motiongpt,013558,20541609,0.006733,0.7045,3.7268,3.2479,-0.4789,holdout
motiongpt,013558,20541610,0.008311,0.7717,3.0297,3.3415,0.3118,holdout
motiongpt,013573,20542608,0.00631,0.8837,2.2793,2.9438,0.6645,holdout
motiongpt,013573,20542609,0.00631,0.8837,2.2793,2.9438,0.6645,holdout
motiongpt,013573,20542610,0.009102,0.7885,3.0575,3.8304,0.7729,holdout
motiongpt,013608,20543608,0.006107,2.1855,2.5576,2.273,-0.2845,holdout
motiongpt,013608,20543609,0.005033,1.6969,2.3499,2.152,-0.198,holdout
motiongpt,013608,20543610,0.005613,1.7626,2.6025,2.3588,-0.2437,holdout
motiongpt,013675,20544608,0.004346,0.9043,1.6169,1.547,-0.0699,calib
motiongpt,013675,20544609,0.005922,0.7954,12.8274,12.3429,-0.4846,calib
motiongpt,013675,20544610,0.006126,0.935,4.3501,4.2914,-0.0587,calib
motiongpt,013806,20545608,0.007374,0.8858,1.0013,1.2107,0.2094,holdout
motiongpt,013806,20545609,0.009532,0.9,1.8252,2.1152,0.29,holdout
motiongpt,013806,20545610,0.009348,0.828,2.3702,2.1805,-0.1896,holdout
motiongpt,013949,20546608,0.005169,1.4714,5.8917,5.9919,0.1003,holdout
motiongpt,013949,20546609,0.007993,0.5065,9.7762,8.7336,-1.0425,holdout
motiongpt,013949,20546610,0.007993,0.5065,9.7762,8.7336,-1.0425,holdout
motiongpt,014002,20547608,0.00702,0.8847,1.5482,1.5439,-0.0043,holdout
motiongpt,014002,20547609,0.007487,0.6533,1.9337,1.7166,-0.2171,holdout
motiongpt,014002,20547610,0.007487,0.6533,1.9337,1.7166,-0.2171,holdout
motiongpt,014087,20548608,0.011592,0.9512,6.3468,6.275,-0.0719,calib
motiongpt,014087,20548609,0.011592,0.9512,6.3468,6.275,-0.0719,calib
motiongpt,014087,20548610,0.011592,0.9512,6.3468,6.275,-0.0719,calib
motiongpt,014171,20549608,0.010603,0.5707,4.5455,4.8121,0.2666,holdout
motiongpt,014171,20549609,0.008233,0.7256,2.4452,3.5859,1.1407,holdout
motiongpt,014171,20549610,0.005934,0.8523,1.1454,1.1506,0.0052,holdout
motiongpt,014192,20550608,0.010955,0.6075,4.3482,3.7904,-0.5578,holdout
motiongpt,014192,20550609,0.010955,0.6075,4.3482,3.7904,-0.5578,holdout
motiongpt,014192,20550610,0.010955,0.6075,4.3482,3.7904,-0.5578,holdout
motiongpt,014222,20551608,0.009432,0.6892,1.5883,1.9839,0.3956,calib
motiongpt,014222,20551609,0.00593,0.8787,4.5425,4.2038,-0.3388,calib
motiongpt,014222,20551610,0.010371,0.7368,6.932,6.878,-0.054,calib
motiongpt,014252,20552608,0.009162,0.6354,4.7338,4.7923,0.0585,calib
motiongpt,014252,20552609,0.005474,0.8413,10.8788,10.8926,0.0139,calib
motiongpt,014252,20552610,0.00447,1.3799,11.4195,11.7228,0.3033,calib
motiongpt,014326,20553608,0.005883,0.7038,6.8112,6.6277,-0.1835,calib
motiongpt,014326,20553609,0.006984,0.8282,3.4399,3.3775,-0.0624,calib
motiongpt,014326,20553610,0.006984,0.8282,3.4399,3.3775,-0.0624,calib
motiongpt,014347,20554608,0.006147,6.5404,2.1937,2.1716,-0.0221,calib
motiongpt,014347,20554609,0.007184,2.9653,1.7649,1.6822,-0.0826,calib
motiongpt,014347,20554610,0.009281,0.9664,12.0267,12.1324,0.1057,calib
motiongpt,014395,20555608,0.00437,2.4983,2.707,2.7428,0.0358,holdout
motiongpt,014395,20555609,0.006054,5.8124,4.4176,4.4829,0.0654,holdout
motiongpt,014395,20555610,0.006054,5.8124,4.4176,4.4829,0.0654,holdout
motiongpt,014416,20556608,0.001836,0.8614,0.9689,0.951,-0.0179,holdout
motiongpt,014416,20556609,0.001836,0.8614,0.9689,0.951,-0.0179,holdout
motiongpt,014416,20556610,0.00227,0.9298,1.2224,1.2339,0.0115,holdout
motiongpt,014506,20557608,0.001292,1.4281,3.8003,4.6034,0.8031,holdout
motiongpt,014506,20557609,0.001292,1.4281,3.8003,4.6034,0.8031,holdout
motiongpt,014506,20557610,0.003171,0.9395,9.5069,9.5779,0.0711,holdout
motiongpt,014565,20558608,0.006592,0.8411,1.9311,2.3097,0.3786,holdout
motiongpt,014565,20558609,0.006592,0.8411,1.9311,2.3097,0.3786,holdout
motiongpt,014565,20558610,0.008252,0.7318,1.0207,1.3323,0.3116,holdout
motiongpt,014574,20559608,0.004521,0.9078,2.5611,2.8007,0.2396,calib
motiongpt,014574,20559609,0.001277,0.8357,5.4803,6.1217,0.6414,calib
motiongpt,014574,20559610,0.004308,0.942,5.9772,6.0611,0.0839,calib
momask,000021,20260608,0.003064,0.7512,3.1244,3.7477,0.6232,calib
momask,000021,20260609,0.002597,0.7289,5.3481,5.5451,0.197,calib
momask,000021,20260610,0.003251,0.7987,4.7313,4.8142,0.0829,calib
momask,000067,20261608,0.003624,0.8327,6.106,5.9811,-0.1249,holdout
momask,000067,20261609,0.003196,0.8797,6.0385,5.8916,-0.1469,holdout
momask,000067,20261610,0.003983,0.9631,5.1592,5.1652,0.006,holdout
momask,000073,20262608,0.006921,0.6463,3.0108,2.3143,-0.6965,holdout
momask,000073,20262609,0.006374,0.6682,2.8046,2.3945,-0.4101,holdout
momask,000073,20262610,0.006435,0.6821,2.7018,2.5117,-0.1901,holdout
momask,000153,20263608,0.001526,1.2158,1.0836,1.0806,-0.003,calib
momask,000153,20263609,0.001459,1.2407,1.1333,1.1509,0.0176,calib
momask,000153,20263610,0.00158,1.159,1.1031,1.1095,0.0064,calib
momask,000160,20264608,0.001237,1.8396,1.9695,1.9805,0.0111,holdout
momask,000160,20264609,0.001231,1.8438,2.0759,2.0754,-0.0005,holdout
momask,000160,20264610,0.00137,1.4863,1.6429,1.6583,0.0154,holdout
momask,000246,20265608,0.005249,0.8367,1.4513,1.5228,0.0715,holdout
momask,000246,20265609,0.005856,0.8338,1.5301,1.4743,-0.0558,holdout
momask,000246,20265610,0.005927,0.896,1.664,1.5934,-0.0706,holdout
momask,000265,20266608,0.004308,4.324,2.76,2.74,-0.02,calib
momask,000265,20266609,0.004499,3.8127,2.4185,2.3444,-0.0742,calib
momask,000265,20266610,0.003795,1.819,2.6661,2.6578,-0.0083,calib
momask,000299,20267608,0.004992,0.7469,0.7669,0.6601,-0.1069,calib
momask,000299,20267609,0.003678,0.7546,0.8723,0.7608,-0.1115,calib
momask,000299,20267610,0.003876,0.8194,0.8369,0.7326,-0.1043,calib
momask,000304,20268608,0.02051,6.6149,1.8306,1.4263,-0.4044,holdout
momask,000304,20268609,0.020583,6.6865,1.912,1.4262,-0.4858,holdout
momask,000304,20268610,0.021966,6.1564,2.0111,1.4283,-0.5829,holdout
momask,000374,20269608,0.000653,1.3376,1.9542,2.8267,0.8724,holdout
momask,000374,20269609,0.000594,1.5055,2.0673,2.9936,0.9264,holdout
momask,000374,20269610,0.000535,1.2026,1.8357,2.7933,0.9576,holdout
momask,000419,20270608,0.001684,1.2174,2.9931,3.0298,0.0367,calib
momask,000419,20270609,0.00158,1.6164,2.9666,3.0076,0.041,calib
momask,000419,20270610,0.001766,1.5752,2.8809,2.9262,0.0454,calib
momask,000486,20271608,0.005911,0.8209,3.985,3.875,-0.11,holdout
momask,000486,20271609,0.003955,0.94,3.5,3.7309,0.2309,holdout
momask,000486,20271610,0.007194,0.8165,3.7441,3.7311,-0.0129,holdout
momask,000629,20272608,0.008438,0.6833,3.2693,3.8594,0.5901,holdout
momask,000629,20272609,0.007168,0.7708,2.2791,2.9457,0.6666,holdout
momask,000629,20272610,0.006354,0.7482,2.142,2.2347,0.0927,holdout
momask,000633,20273608,0.00117,1.0909,1.5949,1.6015,0.0066,calib
momask,000633,20273609,0.001141,1.2953,1.4653,1.4811,0.0159,calib
momask,000633,20273610,0.001265,1.4241,1.3319,1.3362,0.0043,calib
momask,000680,20274608,0.003229,4.0757,9.9313,9.782,-0.1493,calib
momask,000680,20274609,0.003082,3.8156,9.3632,9.3782,0.0149,calib
momask,000680,20274610,0.003685,1.3392,9.8982,10.0404,0.1422,calib
momask,000687,20275608,0.002321,0.9801,6.5268,6.4465,-0.0802,calib
momask,000687,20275609,0.002069,0.9466,5.5872,4.7571,-0.8301,calib
momask,000687,20275610,0.001666,1.0641,4.4868,4.7394,0.2526,calib
momask,000710,20276608,0.003061,0.8791,8.1214,8.2756,0.1543,holdout
momask,000710,20276609,0.004005,1.1771,9.5469,9.5446,-0.0024,holdout
momask,000710,20276610,0.003357,0.8447,7.2311,7.2828,0.0517,holdout
momask,000759,20277608,0.002332,0.9907,1.6356,1.625,-0.0107,calib
momask,000759,20277609,0.002431,0.9895,1.7214,1.7357,0.0144,calib
momask,000759,20277610,0.003248,0.9783,1.4203,1.4976,0.0774,calib
momask,000792,20278608,0.00158,1.0143,2.8487,2.8555,0.0068,calib
momask,000792,20278609,0.001845,1.135,3.2198,3.1943,-0.0255,calib
momask,000792,20278610,0.001675,1.1589,3.0356,3.0203,-0.0153,calib
momask,000872,20279608,0.004267,0.4102,1.6403,2.0812,0.4409,calib
momask,000872,20279609,0.004751,0.4083,1.7348,2.2239,0.489,calib
momask,000872,20279610,0.004338,0.4056,1.6851,1.7755,0.0905,calib
momask,000904,20280608,0.012458,0.6333,1.2163,1.8618,0.6456,holdout
momask,000904,20280609,0.011875,0.5604,1.0325,1.2558,0.2233,holdout
momask,000904,20280610,0.01388,0.5438,1.2186,1.6596,0.441,holdout
momask,001152,20281608,0.003777,0.8863,9.1244,9.0954,-0.029,holdout
momask,001152,20281609,0.008479,0.7731,8.4609,7.0715,-1.3894,holdout
momask,001152,20281610,0.006037,0.6567,8.4132,8.3929,-0.0203,holdout
momask,001215,20282608,0.002672,0.9558,2.7132,2.7959,0.0828,calib
momask,001215,20282609,0.004677,0.8043,5.1191,5.1089,-0.0101,calib
momask,001215,20282610,0.003648,0.8668,3.8875,3.8592,-0.0282,calib
momask,001225,20283608,0.00259,0.9377,3.4652,3.6426,0.1774,calib
momask,001225,20283609,0.002629,0.9644,3.283,3.5503,0.2673,calib
momask,001225,20283610,0.00296,0.8826,3.0477,3.5858,0.5381,calib
momask,001249,20284608,0.005704,0.7813,1.1102,1.4377,0.3275,holdout
momask,001249,20284609,0.005862,0.7529,1.2569,1.5858,0.329,holdout
momask,001249,20284610,0.004196,0.7538,1.8075,2.6063,0.7987,holdout
momask,001270,20285608,0.005619,0.7955,0.8963,5.465,4.5687,holdout
momask,001270,20285609,0.00491,0.8681,0.8815,8.3393,7.4578,holdout
momask,001270,20285610,0.004527,0.8713,1.5697,7.6326,6.063,holdout
momask,001347,20286608,0.004521,0.8323,2.7866,2.854,0.0674,calib
momask,001347,20286609,0.004677,0.7586,3.0404,3.3455,0.305,calib
momask,001347,20286610,0.006196,1.4936,2.8411,2.616,-0.2251,calib
momask,001349,20287608,0.001848,1.202,3.3436,3.3535,0.0099,calib
momask,001349,20287609,0.002393,1.1829,3.2381,3.2129,-0.0251,calib
momask,001349,20287610,0.002026,1.3115,4.5026,4.4446,-0.0581,calib
momask,001614,20288608,0.001604,0.9747,1.7388,2.4806,0.7418,holdout
momask,001614,20288609,0.000802,0.8204,2.2604,2.0137,-0.2467,holdout
momask,001614,20288610,0.00116,0.974,1.7665,2.0625,0.296,holdout
momask,001617,20289608,0.008034,0.7896,2.716,2.775,0.059,holdout
momask,001617,20289609,0.009443,0.6481,1.8793,2.4836,0.6043,holdout
momask,001617,20289610,0.007246,0.7095,1.9998,2.4174,0.4176,holdout
momask,001723,20290608,0.001388,1.7286,2.3053,1.8785,-0.4268,calib
momask,001723,20290609,0.001421,1.6893,3.0363,2.7641,-0.2722,calib
momask,001723,20290610,0.0014,1.9879,2.6209,2.3066,-0.3143,calib
momask,001759,20291608,0.003186,0.6578,6.7172,6.4731,-0.2441,holdout
momask,001759,20291609,0.00634,0.5927,5.7845,5.6197,-0.1648,holdout
momask,001759,20291610,0.0045,0.6989,3.6116,2.6081,-1.0035,holdout
momask,001801,20292608,0.003214,1.0997,8.0065,7.9695,-0.0371,holdout
momask,001801,20292609,0.003567,0.9521,8.0888,8.0993,0.0105,holdout
momask,001801,20292610,0.00307,1.0607,8.1404,8.0941,-0.0462,holdout
momask,001808,20293608,0.001242,1.8208,1.9595,1.9731,0.0137,holdout
momask,001808,20293609,0.001269,1.9894,1.6452,1.6441,-0.001,holdout
momask,001808,20293610,0.001076,2.1992,1.8391,1.8166,-0.0224,holdout
momask,001888,20294608,0.00279,0.9841,1.2241,1.2297,0.0056,holdout
momask,001888,20294609,0.003044,1.0243,1.0941,1.082,-0.0121,holdout
momask,001888,20294610,0.002692,0.9637,0.9635,1.0394,0.0759,holdout
momask,001976,20295608,0.007688,0.6712,4.0273,3.527,-0.5004,holdout
momask,001976,20295609,0.007086,0.7471,4.0177,3.6174,-0.4003,holdout
momask,001976,20295610,0.007026,0.7682,4.0529,3.7679,-0.285,holdout
momask,002009,20296608,0.00295,1.2158,2.1668,2.1595,-0.0073,calib
momask,002009,20296609,0.002573,2.0002,5.0027,4.9526,-0.0501,calib
momask,002009,20296610,0.003137,1.6956,1.3604,1.3656,0.0052,calib
momask,002171,20297608,0.005155,2.0713,1.7431,1.7727,0.0296,calib
momask,002171,20297609,0.004905,1.5284,1.7231,1.5287,-0.1945,calib
momask,002171,20297610,0.006186,1.862,1.5504,1.5444,-0.006,calib
momask,002192,20298608,0.006043,0.8708,2.7904,2.8153,0.025,holdout
momask,002192,20298609,0.005128,0.8954,3.5651,3.497,-0.0681,holdout
momask,002192,20298610,0.006007,0.8837,3.2671,3.0614,-0.2057,holdout
momask,002235,20299608,0.002589,1.1465,1.6999,1.4993,-0.2006,calib
momask,002235,20299609,0.004749,1.1655,1.463,1.5914,0.1284,calib
momask,002235,20299610,0.002722,1.0706,1.9643,1.9507,-0.0136,calib
momask,002357,20300608,0.001507,1.2318,3.9163,4.0731,0.1568,calib
momask,002357,20300609,0.001524,0.9622,4.4925,4.3006,-0.1919,calib
momask,002357,20300610,0.001131,1.0684,4.6552,4.807,0.1519,calib
momask,002459,20301608,0.002889,1.0573,2.2769,2.3091,0.0322,calib
momask,002459,20301609,0.001998,1.1092,1.6777,1.6701,-0.0076,calib
momask,002459,20301610,0.002464,0.9772,2.3797,2.4411,0.0614,calib
momask,002471,20302608,0.001075,1.5048,1.1374,1.3723,0.2349,calib
momask,002471,20302609,0.001586,1.3727,0.9182,1.9907,1.0725,calib
momask,002471,20302610,0.00151,1.2589,0.8054,1.1852,0.3798,calib
momask,002522,20303608,0.00441,0.7795,6.8984,6.5391,-0.3593,holdout
momask,002522,20303609,0.00598,0.7506,5.803,5.0772,-0.7258,holdout
momask,002522,20303610,0.005465,0.7764,6.5634,6.6942,0.1308,holdout
momask,002597,20304608,0.005993,0.7498,0.6457,0.7749,0.1293,calib
momask,002597,20304609,0.006289,0.7438,0.678,0.84,0.162,calib
momask,002597,20304610,0.006076,0.8032,0.6041,0.7905,0.1864,calib
momask,002606,20305608,0.011107,0.5795,5.8555,6.4629,0.6074,calib
momask,002606,20305609,0.012573,0.5586,6.4259,6.3502,-0.0757,calib
momask,002606,20305610,0.011049,0.5908,6.7835,6.6525,-0.131,calib
momask,002609,20306608,0.002847,1.2193,4.5942,4.5722,-0.022,calib
momask,002609,20306609,0.002075,1.1112,4.4967,4.4853,-0.0114,calib
momask,002609,20306610,0.001894,1.3216,3.8953,3.9112,0.0158,calib
momask,002635,20307608,0.004254,0.8792,6.6863,6.691,0.0047,calib
momask,002635,20307609,0.003884,0.9055,6.7926,6.9682,0.1756,calib
momask,002635,20307610,0.006704,0.7477,7.3998,7.3994,-0.0004,calib
momask,002661,20308608,0.005486,0.7831,1.8947,2.0781,0.1835,holdout
momask,002661,20308609,0.006097,0.7176,4.728,4.89,0.162,holdout
momask,002661,20308610,0.005671,0.8137,3.4923,3.8761,0.3838,holdout
momask,002741,20309608,0.005989,0.6986,2.6562,2.673,0.0168,calib
momask,002741,20309609,0.005275,0.9271,2.977,2.3502,-0.6268,calib
momask,002741,20309610,0.004743,0.7456,3.7408,3.2366,-0.5042,calib
momask,002761,20310608,0.006789,0.6526,0.8894,1.4622,0.5728,holdout
momask,002761,20310609,0.005797,0.6497,0.7321,1.2485,0.5164,holdout
momask,002761,20310610,0.007012,0.5866,0.9568,1.5564,0.5996,holdout
momask,002770,20311608,0.004884,0.7083,3.7741,3.8102,0.0361,calib
momask,002770,20311609,0.00652,0.6457,1.8631,1.9621,0.099,calib
momask,002770,20311610,0.005711,0.6511,2.2444,2.1332,-0.1112,calib
momask,002781,20312608,0.006285,0.7285,0.8911,1.108,0.2169,holdout
momask,002781,20312609,0.006129,0.8222,1.138,1.0541,-0.0839,holdout
momask,002781,20312610,0.006669,0.8085,1.493,1.5205,0.0275,holdout
momask,002868,20313608,0.001832,1.4543,2.8436,2.8803,0.0368,calib
momask,002868,20313609,0.001476,1.2786,2.4063,2.4034,-0.0029,calib
momask,002868,20313610,0.001591,0.9967,2.2743,2.3494,0.0751,calib
momask,002928,20314608,0.007989,0.6173,2.4556,3.9604,1.5049,calib
momask,002928,20314609,0.005433,0.7835,3.2612,4.0724,0.8112,calib
momask,002928,20314610,0.00744,0.6015,1.8209,4.7217,2.9008,calib
momask,003013,20315608,0.001999,1.6311,8.0813,8.1453,0.064,calib
momask,003013,20315609,0.002026,1.6692,7.7703,7.7796,0.0094,calib
momask,003013,20315610,0.002148,1.6977,8.2513,8.2771,0.0257,calib
momask,003020,20316608,0.002676,1.0102,3.2508,3.3294,0.0787,holdout
momask,003020,20316609,0.003784,0.872,4.5804,4.4925,-0.0879,holdout
momask,003020,20316610,0.003188,0.9549,3.8522,3.9391,0.0869,holdout
momask,003171,20317608,0.001841,1.0396,2.0421,2.0385,-0.0037,holdout
momask,003171,20317609,0.001425,1.0298,2.004,1.9691,-0.0348,holdout
momask,003171,20317610,0.001672,0.9485,2.0763,2.0608,-0.0156,holdout
momask,003179,20318608,0.004606,0.7832,2.3347,2.0176,-0.3171,calib
momask,003179,20318609,0.007342,0.5303,4.0724,4.2545,0.182,calib
momask,003179,20318610,0.01093,0.5311,2.8616,3.2319,0.3702,calib
momask,003224,20319608,0.006711,0.7645,2.7444,2.6269,-0.1176,holdout
momask,003224,20319609,0.006563,0.7662,2.7298,2.5846,-0.1452,holdout
momask,003224,20319610,0.006855,0.7742,2.6996,2.3834,-0.3161,holdout
momask,003255,20320608,0.026764,8.9293,1.9163,1.8879,-0.0283,calib
momask,003255,20320609,0.027574,8.9728,1.7367,1.6496,-0.0871,calib
momask,003255,20320610,0.028655,8.4069,1.7909,1.728,-0.0629,calib
momask,003321,20321608,0.003313,0.8081,8.2605,7.4835,-0.777,calib
momask,003321,20321609,0.002922,1.039,7.4184,7.512,0.0936,calib
momask,003321,20321610,0.002496,1.0894,7.361,7.3609,-0.0001,calib
momask,003331,20322608,0.001307,0.8086,2.8876,2.561,-0.3267,calib
momask,003331,20322609,0.001305,1.0147,3.4344,3.5424,0.1079,calib
momask,003331,20322610,0.001321,0.8849,3.0251,3.2072,0.1822,calib
momask,003423,20323608,0.005931,0.8146,5.9852,4.6822,-1.303,holdout
momask,003423,20323609,0.004261,0.857,3.384,2.7122,-0.6718,holdout
momask,003423,20323610,0.004646,0.888,4.2132,3.3464,-0.8668,holdout
momask,003481,20324608,0.008858,0.7634,1.9026,1.6123,-0.2903,holdout
momask,003481,20324609,0.012245,0.5032,2.3946,2.2722,-0.1224,holdout
momask,003481,20324610,0.00623,0.7376,2.7904,3.005,0.2145,holdout
momask,003537,20325608,0.001344,0.9842,2.3599,2.3605,0.0007,calib
momask,003537,20325609,0.001503,1.1284,2.0546,2.0692,0.0146,calib
momask,003537,20325610,0.001441,1.0906,2.1563,2.1344,-0.0219,calib
momask,003539,20326608,0.005104,0.7241,2.2315,2.1135,-0.1181,holdout
momask,003539,20326609,0.00292,0.9048,3.6705,3.519,-0.1515,holdout
momask,003539,20326610,0.005678,0.7043,4.1132,4.1951,0.0819,holdout
momask,003584,20327608,0.009631,0.7251,3.0228,2.1666,-0.8562,calib
momask,003584,20327609,0.009603,0.6776,3.4902,4.3716,0.8815,calib
momask,003584,20327610,0.008269,0.7265,2.6482,3.6852,1.037,calib
momask,003638,20328608,0.005294,0.7511,7.1907,6.6977,-0.493,holdout
momask,003638,20328609,0.004652,0.7524,7.0052,5.6879,-1.3173,holdout
momask,003638,20328610,0.007531,0.553,5.4123,3.6155,-1.7968,holdout
momask,003723,20329608,0.001466,1.2404,4.3445,4.3015,-0.0429,calib
momask,003723,20329609,0.001375,1.0466,4.1866,4.0961,-0.0905,calib
momask,003723,20329610,0.001357,1.2957,4.4217,4.3843,-0.0374,calib
momask,003771,20330608,0.002365,1.3066,1.6961,1.7194,0.0233,holdout
momask,003771,20330609,0.002181,1.0046,1.5361,1.5599,0.0238,holdout
momask,003771,20330610,0.00246,1.0468,2.0725,2.0743,0.0018,holdout
momask,003814,20331608,0.004281,0.8008,1.1587,1.0779,-0.0809,holdout
momask,003814,20331609,0.004359,0.7589,1.3505,1.2596,-0.0909,holdout
momask,003814,20331610,0.004647,0.7582,1.2841,1.1447,-0.1393,holdout
momask,003823,20332608,0.002465,0.9432,2.3913,2.3712,-0.0201,calib
momask,003823,20332609,0.002415,1.0516,2.9581,2.8962,-0.0618,calib
momask,003823,20332610,0.0026,0.9357,1.9411,1.8935,-0.0476,calib
momask,003831,20333608,0.004279,1.1332,2.7479,2.8348,0.087,holdout
momask,003831,20333609,0.00457,1.1437,3.5633,3.6527,0.0894,holdout
momask,003831,20333610,0.005639,1.0782,2.7977,2.8284,0.0308,holdout
